25000;25000;108225;49725;50310;50310;190710;135000;275535;274950;275500;278947;278947;278947;278946;275500;275500;275500;731500;278947;278947;278947;734947;650310;700310;50310;700310;519420;456000;0;0;0;456000;0;456000;0;0;0;0;122400;0;0;0;0;122400;0;122400;0;0;283000
0;0;0;0;122400;0;0;0;0;0;0;456000;0;100000;0;100000;456000;100000;0;100000;456000;556000;0;250000;0;900000;250000;0;250000;250000;706000;706000;250000;456000;250000;456000;250000;122400;250000;0;250000;122400;250000;122400;250000;250000;250000;250000;122400;250000
96000;0;753322;0;387160;0;0;250000;0;0;500000;500000;0;1250000;0;0;0;0;13518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000000;0;0;450000;0;450000;0;500000;500000;0;500000;0;0;0;0;0;0;250000;0;250000;0;100000;100000;100000;100000;0;100000;0;100000;100000;100000;100000;100000;100000
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500000;0;0;0;500000;0;500000;0;750000;750000;750000;0;500000;0;500000;0;500000;0;500000;0;500000;500000;0;500000;0;250000;250000;250000;0;250000;0;250000;250000;250000
